row_rank,competitor_name,facebook_page_id,facebook_page_name,facebook_page_followers,target_country,ad_library_id,ad_library_url,ad_start_date,ad_end_date,has_low_impression_warning,ad_has_multiple_versions,ad_version_count,ad_primary_text,ad_description,ad_cta_label,ad_destination_url,ad_media_type,ad_distribution_platforms,creative_count_in_ad,creative_index_in_ad,creative_aspect_ratio,facebook_video_cdn_url_at_scrape,facebook_thumbnail_cdn_url_at_scrape,facebook_cdn_url_expiry_at_scrape,scrape_run_date
1,Duolingo,141935472517297,Duolingo,,IN,870791105586044,https://www.facebook.com/ads/library/?id=870791105586044,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
2,Duolingo,141935472517297,Duolingo,,IN,1681513992840751,https://www.facebook.com/ads/library/?id=1681513992840751,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
3,Duolingo,141935472517297,Duolingo,,IN,855822700785894,https://www.facebook.com/ads/library/?id=855822700785894,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
4,Duolingo,141935472517297,Duolingo,,IN,1270856521521372,https://www.facebook.com/ads/library/?id=1270856521521372,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
5,Duolingo,141935472517297,Duolingo,,IN,931440739227131,https://www.facebook.com/ads/library/?id=931440739227131,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
6,Duolingo,141935472517297,Duolingo,,IN,873410355318564,https://www.facebook.com/ads/library/?id=873410355318564,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
7,Duolingo,141935472517297,Duolingo,,IN,1393073786168344,https://www.facebook.com/ads/library/?id=1393073786168344,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
8,Duolingo,141935472517297,Duolingo,,IN,4420167301545944,https://www.facebook.com/ads/library/?id=4420167301545944,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
9,Duolingo,141935472517297,Duolingo,,IN,854198787652805,https://www.facebook.com/ads/library/?id=854198787652805,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
10,Duolingo,141935472517297,Duolingo,,IN,1187219770066761,https://www.facebook.com/ads/library/?id=1187219770066761,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
11,Duolingo,141935472517297,Duolingo,,IN,1428449025623778,https://www.facebook.com/ads/library/?id=1428449025623778,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
12,Duolingo,141935472517297,Duolingo,,IN,862072036697076,https://www.facebook.com/ads/library/?id=862072036697076,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
13,Duolingo,141935472517297,Duolingo,,IN,1215010424102742,https://www.facebook.com/ads/library/?id=1215010424102742,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
14,Duolingo,141935472517297,Duolingo,,IN,1802153563815523,https://www.facebook.com/ads/library/?id=1802153563815523,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
15,Duolingo,141935472517297,Duolingo,,IN,2008049966476696,https://www.facebook.com/ads/library/?id=2008049966476696,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
16,Duolingo,141935472517297,Duolingo,,IN,26572679392369522,https://www.facebook.com/ads/library/?id=26572679392369522,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
17,Duolingo,141935472517297,Duolingo,,IN,4047050955534121,https://www.facebook.com/ads/library/?id=4047050955534121,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
18,Duolingo,141935472517297,Duolingo,,IN,1757405299002125,https://www.facebook.com/ads/library/?id=1757405299002125,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
19,Duolingo,141935472517297,Duolingo,,IN,2757075414671209,https://www.facebook.com/ads/library/?id=2757075414671209,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
20,Duolingo,141935472517297,Duolingo,,IN,1498337882301575,https://www.facebook.com/ads/library/?id=1498337882301575,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
21,Duolingo,141935472517297,Duolingo,,IN,3128929950636792,https://www.facebook.com/ads/library/?id=3128929950636792,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
22,Duolingo,141935472517297,Duolingo,,IN,964644499361286,https://www.facebook.com/ads/library/?id=964644499361286,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
23,Duolingo,141935472517297,Duolingo,,IN,1810377262974963,https://www.facebook.com/ads/library/?id=1810377262974963,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
24,Duolingo,141935472517297,Duolingo,,IN,1315729067327013,https://www.facebook.com/ads/library/?id=1315729067327013,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
25,Duolingo,141935472517297,Duolingo,,IN,1595782761518272,https://www.facebook.com/ads/library/?id=1595782761518272,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
26,Duolingo,141935472517297,Duolingo,,IN,1640530307393556,https://www.facebook.com/ads/library/?id=1640530307393556,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
27,Duolingo,141935472517297,Duolingo,,IN,1745502363491077,https://www.facebook.com/ads/library/?id=1745502363491077,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
28,Duolingo,141935472517297,Duolingo,,IN,1244347244307717,https://www.facebook.com/ads/library/?id=1244347244307717,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
29,Duolingo,141935472517297,Duolingo,,IN,1456372432368050,https://www.facebook.com/ads/library/?id=1456372432368050,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
30,Duolingo,141935472517297,Duolingo,,IN,2207673653307134,https://www.facebook.com/ads/library/?id=2207673653307134,,,FALSE,FALSE,1,,,,,,,1,0,,,,,2026-06-07
